event_type,id,index,period,timestamp,minute,second,possession,possession_team,play_pattern,off_camera,team,player,position,duration,under_pressure,statsbomb_xg,key_pass_id,body_part,type,outcome,technique,first_time,follows_dribble,redirect,one_on_one,open_goal,deflected,start_location_x,start_location_y,end_location_x,end_location_y,end_location_z
shot,8f317271-410f-4009-a61c-a5e85be4c5c2,729,1,00:15:03.574,15,3,33,Barcelona,From Throw In,,Barcelona,Luis Alberto Suárez Díaz,Center Forward,0.1886,,0.4444814,8aa9f807-0641-4b3e-ae75-f9c8833ffc7b,Left Foot,Open Play,Saved,Half Volley,,,,True,,,110.3,37.3,113.4,37.6,1.2
shot,19248b12-16f4-42d2-8435-a0e01cc68531,736,1,00:15:47.840,15,47,34,Barcelona,From Corner,,Barcelona,Jérémy Mathieu,Left Center Back,0.71837,True,0.046625193,25d26a17-0332-433c-807a-b65c6ba8b31d,Head,Open Play,Off T,Normal,,,,,,,111.4,35.7,120.0,32.9,6.0
shot,5768468c-4764-4cfa-bae1-878294cc15a6,934,1,00:21:43.827,21,43,46,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.0562,,0.09036035,,Left Foot,Free Kick,Off T,Normal,,,,,,,94.8,50.1,120.0,44.0,4.1
shot,94f59961-b97b-47b9-abb6-08e121dfd4ea,985,1,00:22:50.751,22,50,50,Málaga,Regular Play,,Málaga,José Luis García del Pozo,Right Center Midfield,1.761356,,0.04217355,,Right Foot,Open Play,Off T,Normal,True,,,,,,88.6,68.6,120.0,48.1,2.4
shot,d60ce2cf-c3bc-47c0-9045-4924fe546dc8,1335,1,00:31:32.643,31,32,65,Málaga,From Counter,,Málaga,Sandro Ramírez Castillo,Left Center Forward,0.9237,True,0.2970797,ba6da0cb-1e67-4202-8ffe-b1baf88bb0d7,Right Foot,Open Play,Goal,Normal,,,,True,,,107.2,30.2,120.0,37.2,0.2
shot,f1ccdcf9-5ef3-45c8-8b7b-d848edf8df5c,1537,1,00:38:23.627,38,23,80,Barcelona,From Corner,,Barcelona,André Filipe Tavares Gomes,Left Center Midfield,0.939616,,0.1407734,,Right Foot,Open Play,Saved,Half Volley,True,,,,,,112.6,40.3,119.2,43.0,1.9
shot,dd2e5779-a67c-4971-9591-1931855aa87c,1634,1,00:40:22.906,40,22,95,Barcelona,From Corner,,Barcelona,Javier Alejandro Mascherano,Right Back,0.0787,,0.0321495,a40e77de-df96-4be9-9dba-c099e51faf7e,Right Foot,Open Play,Blocked,Volley,True,,,,,,111.0,48.7,112.3,47.9,
shot,32cc6a9a-190e-4fd7-947b-0dcda5c9218a,1650,1,00:41:10.835,41,10,96,Málaga,From Free Kick,,Málaga,Juan Pablo Añor Acosta,Right Center Forward,0.91044,,0.022785027,4073d44b-0189-45be-b3bc-e6045c65e8e3,Left Foot,Open Play,Off T,Half Volley,,,,,,,105.3,22.0,120.0,32.9,3.5
shot,b74810ee-2077-4c80-99ea-64eb6c0aa7b9,1999,2,00:05:28.443,50,28,117,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.1639,,0.08988974,,Left Foot,Free Kick,Off T,Normal,,,,,,,93.1,43.4,120.0,42.8,6.1
shot,7c04306c-1c30-4a2b-b0ac-d5b6595ac7ee,2186,2,00:10:51.819,55,51,128,Barcelona,From Free Kick,,Barcelona,Lionel Andrés Messi Cuccittini,Right Wing,1.0263,,0.038466427,39c18f8e-7e6e-4eec-b299-0760d531af4d,Left Foot,Open Play,Off T,Normal,,,,,,,95.7,50.5,120.0,48.8,0.2
